label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
20,0.08593676835298539,0.6028800711035729,0.1497687092423439,0.545173125565052,0.16190732449293135,0.42363599985837935,0.1162703986465931,0.3379317036271095,0.057747944593429565,0.28466461569070817,0.15887460261583328,0.3029300090670586,0.1662736478447914,0.1714599135518074,0.1634621214866638,0.08955762147903443,0.15694544941186905,0.02036156564950943,0.10623066425323487,0.30193707793951036,0.11170008316636086,0.1654571607708931,0.11799042493104935,0.07463004320859909,0.11765330657362938,0.0,0.05331025704741478,0.33149516850709915,0.04749076515436172,0.26028195351362227,0.07088027894496918,0.3446953818202019,0.07922403872013092,0.4049218782782555,0.0,0.37585751444101334,0.006247221007943154,0.3020789560675621,0.0310706128180027,0.359571593105793,0.04039889380335808,0.4117081466317177
21,0.0906362247467041,0.616127498447895,0.15524043127894402,0.5732384386658669,0.172784506380558,0.47385639041662214,0.1251288740336895,0.39236248165369036,0.07097824081778527,0.3321499755978584,0.18940834909677506,0.3205408677458763,0.23197001606225967,0.19660373538732528,0.2554051843285561,0.11590089201927185,0.2730580258369446,0.048997066020965575,0.12563283532857894,0.3117151775956154,0.12003327906131744,0.17261004596948623,0.11494086757302284,0.08140345484018326,0.10988286003470421,0.0,0.06823800340294837,0.3410223314166069,0.0452689678221941,0.2917614206671715,0.06095243163406849,0.38093776136636737,0.07346897080540657,0.4348315438628197,0.015653821676969527,0.3907163342833519,0.0,0.3407923272252083,0.016913576051592827,0.4049910059571266,0.03109199307858944,0.4478048124909401
22,0.0880214436352253,0.6208373498916626,0.14176593378186225,0.5844553768634796,0.15321692630648612,0.5071473389863967,0.07977918758988381,0.46854279458522796,0.009719776660203934,0.4504426670074463,0.15557036086916923,0.3179337614774704,0.19397085919976234,0.18975277483463288,0.21237036749720573,0.10954367816448211,0.22546123698353768,0.03659733295440674,0.09601331934332848,0.30315205931663514,0.10108600318431854,0.1630856165289879,0.10233862653374672,0.07547159165143967,0.10643372416496277,0.0,0.046385540515184405,0.32965923368930816,0.020147745013237,0.2125460597872734,0.011031473129987717,0.12775340259075166,0.007487151175737381,0.045736777484416964,0.006933753788471222,0.39105847477912903,0.0002231140434741974,0.36712004482746124,0.014452779442071914,0.42032299518585203,0.02934760317206383,0.4705422687530518
23,0.0,0.4700368022918701,0.10645059287548066,0.3947483491897583,0.1495112305879593,0.3077379804849625,0.1903835242986679,0.24736716449260712,0.20082210928201674,0.2231016117334366,0.036273184418678286,0.13991059780120849,0.07457050830125808,0.017575433552265166,0.13319323748350143,0.0,0.17957387268543243,0.0211794176697731,0.019141061455011366,0.15016263782978057,0.15427170038223267,0.1302042156457901,0.16278092533349992,0.216647190451622,0.13407710790634156,0.2461198538541794,0.026534972339868547,0.18649491369724275,0.16095838725566863,0.19843446016311644,0.1539383575320244,0.2737878841161728,0.12008792370557785,0.2926603496074677,0.05053761899471283,0.22881536185741425,0.15450258672237396,0.2587442022562027,0.14297571122646333,0.3156735020875931,0.1098988664150238,0.3297132164239883
24,0.17125535309314727,0.34694197177886965,0.11388153076171875,0.24043102979660033,0.07311305239796638,0.1378370475769043,0.04793732777237892,0.04540322452783584,0.0,0.0,0.14853324353694916,0.052150093615055085,0.2237230621278286,0.030679038763046264,0.22441225960850716,0.08758196771144867,0.20259108975529672,0.12697922825813293,0.20239365383982658,0.07715210109949112,0.27589714840054513,0.06530325382947921,0.2665409855544567,0.12121753334999084,0.24199081614613532,0.15419943809509276,0.2537702177464962,0.12084124207496644,0.3159780664741993,0.10387402832508087,0.3036684320867062,0.15581259429454802,0.27805098608136175,0.1852912163734436,0.3025355778634548,0.17690475463867186,0.36258076384663585,0.09731375098228455,0.395751635581255,0.0644637542963028,0.419066471606493,0.02959689736366272
25,0.021867184415459633,0.30586555510759356,0.09133246265351773,0.2889622363448143,0.14073477171361445,0.2781116160750389,0.17739027865231038,0.2898883745074272,0.17236237101256846,0.3025334915518761,0.14387727253139018,0.06917656689882279,0.21804977335035802,0.04805290937423706,0.27855648793280124,0.02628873974084854,0.324209957793355,0.0,0.08166664399206638,0.0575990304350853,0.17864602155983447,0.13609712868928908,0.17902410127222537,0.2282743313908577,0.15729808129370212,0.2606926754117012,0.034247229099273684,0.10682319194078445,0.12794207356870174,0.20102334171533584,0.13328177861869336,0.2731032732129097,0.10618996895849704,0.28286137551069257,0.0,0.17621935099363328,0.08400090880692006,0.27082529515028,0.10050188980996609,0.31662027031183243,0.08406420029699803,0.31677659422159193
26,0.07919357232749462,0.5799767199158669,0.14697257064282895,0.522774101793766,0.18598065294325353,0.3934051665663719,0.1742000352591276,0.2746687665581703,0.11137270234525204,0.24168955892324448,0.1531203616410494,0.2661247703433037,0.17257318787276746,0.14185520976781846,0.18119269855320452,0.06498855769634247,0.1832169509679079,0.0,0.10125543661415577,0.2684637495875359,0.10635743595659733,0.16242242008447647,0.12692513175308703,0.2443718609213829,0.13480122812092304,0.31169629603624344,0.05164473496377468,0.29097607046365737,0.056030960902571675,0.19249896913766862,0.09100532226264477,0.2829368367791176,0.10383393011987209,0.3631235912442207,0.0,0.33031724601984025,0.01732421137392521,0.25082142621278763,0.05336309999227524,0.30761739522218706,0.06973327718675136,0.3736708453297615
27,0.08833864852786064,0.6679136845469474,0.15425503760576248,0.6346165063977242,0.1871209618449211,0.5388616958260536,0.15010093539953231,0.4717516627907753,0.1014641498029232,0.4187800452113152,0.1942913857102394,0.3599878802895546,0.24658183693885805,0.22746720999479295,0.2820685592293739,0.14414430797100067,0.3022859674692154,0.07183888971805573,0.12282148256897926,0.3439606449007988,0.11536077857017517,0.20023447334766387,0.11189634218811989,0.09216896623373032,0.10190698266029358,0.0,0.05657282009720802,0.3666201028227806,0.07120354861021042,0.4199214467406273,0.09760640263557434,0.5233827498555184,0.11178835317492485,0.5835851010680199,0.0,0.4093780890107155,0.02976316437125206,0.4652492234110832,0.05985829815268517,0.5505640593171119,0.07915531530976296,0.601262346804142
28,0.14376829341053962,0.7087333035469056,0.20843025624752046,0.6731328016519547,0.23349931269884108,0.5901463568210602,0.16459002912044526,0.5602797931432724,0.08748400762677193,0.5333920961618424,0.2374451005458832,0.3720401930809021,0.28545376658439636,0.2396066117286682,0.3100375184416771,0.15744685024023056,0.3264635279774666,0.08173484474420548,0.16071038842201232,0.3526244080066681,0.15554198116064072,0.19187086164951325,0.1518717385828495,0.08831524550914764,0.14752995505928992,0.0,0.09812081888318062,0.3899931287765503,0.04959790855646133,0.2609849905967712,0.022816089540719987,0.16686742573976518,0.0,0.07701000928878785,0.049902748763561246,0.46642533302307126,0.0658673731982708,0.4790255242586136,0.09254879787564278,0.547784628868103,0.1119535394012928,0.5961064475774766
29,0.2559024766087532,0.6986870768666268,0.33444842249155043,0.6640002146363259,0.4005887311697006,0.6243894377350807,0.4211235535144806,0.5909130755066871,0.3903826880455017,0.5827924278378487,0.3566381534934044,0.35897086292505265,0.3915733253955841,0.22148182600736618,0.40616693496704104,0.13051391690969466,0.4115970605611801,0.054781330823898314,0.2767962998151779,0.3414609980583191,0.27341814279556276,0.1857461154460907,0.2682266217470169,0.08205017745494843,0.2621573200821877,0.0,0.20585122346878051,0.3711879345774651,0.1796637310087681,0.22554713368415832,0.1710759222507477,0.13110223323106765,0.16720212683081626,0.05182428747415543,0.14320462331175804,0.4384541103243828,0.07969737738370895,0.3501112040877342,0.03317303329706192,0.28966879338026047,0.0,0.23120722830295562
3,0.0,0.3975975891947746,0.0957012091577053,0.3818794110417366,0.1701838867366314,0.3364997693896294,0.22682155087590217,0.2995645436644554,0.26806345537304876,0.23845003575086593,0.14019615367054938,0.16506290316581726,0.18354594126343726,0.0791821226477623,0.21791346713900567,0.038349009454250335,0.25300152257084846,0.006441560089588166,0.11442411378026009,0.1444890519976616,0.15757411494851112,0.046595466434955594,0.20243193641304968,0.011798122823238373,0.2476034878194332,0.0017748036980628967,0.08101946994662285,0.13517762064933778,0.12375870525836945,0.03340761661529541,0.17032985880970955,0.0034962761402130126,0.21416295811533928,0.00036399483680725096,0.044511143565177914,0.13824505865573883,0.0866718389093876,0.058620499670505526,0.12998595252633094,0.026607494950294495,0.17325747296214103,0.015111322104930878
30,0.27233789682388304,0.6975467547774314,0.3683083048462868,0.6494313463568687,0.44731502830982206,0.5727821490168572,0.5147131434082985,0.5140369901061058,0.5862944468855857,0.483311685025692,0.35497064113616944,0.3508757182955742,0.38541195511817933,0.21370315849781035,0.3964203554391861,0.12487288743257523,0.3991579779982567,0.049957084953784946,0.2793540307879448,0.33972509562969205,0.26775233119726183,0.18619492441415786,0.2579287964105606,0.08315481543540955,0.2449689042568207,0.0,0.2118501165509224,0.3735851040482521,0.1809359124302864,0.23049158573150635,0.16859340488910676,0.1352877849340439,0.15790085807442666,0.053626590073108674,0.15516315773129463,0.4418897661566734,0.08498691499233246,0.3565982922911644,0.037617638409137726,0.29753841072320936,0.0,0.23642463445663453
31,0.08161394655704499,0.45806005984544756,0.16399571418762207,0.4110363081097603,0.22954751193523407,0.3273331496119499,0.2645942249894142,0.2575041130185127,0.29868643552064894,0.22560581117868422,0.1599672743678093,0.21289872616529465,0.17851576894521715,0.14558810919523238,0.167862848341465,0.22861257523298265,0.15740036576986313,0.296276772916317,0.10417818501591683,0.21129364639520645,0.12170246899127961,0.13712652385234833,0.1251795756816864,0.23796433597803116,0.1248166036605835,0.3120881304144859,0.051266134679317475,0.21419672280550003,0.06180796802043915,0.14613787680864335,0.08455589950084687,0.238874149620533,0.0987171956896782,0.31061178833246234,0.0,0.22333528012037276,0.0019443610310554504,0.125161769092083,0.010636545121669769,0.0638636353611946,0.01853970021009445,0.0
32,0.10784935593605041,0.65031054854393,0.18078485161066055,0.6023436295986175,0.20668522924184798,0.4740191686153412,0.15792707711458207,0.38152912497520447,0.09722907394170761,0.3310649609565735,0.20748885542154313,0.3147887754440308,0.2403428128361702,0.18399206101894378,0.2556529286503792,0.10116451382637023,0.26099082559347153,0.03738391935825348,0.14769648104906083,0.30606497049331666,0.1529431876540184,0.16603133261203765,0.16306544810533524,0.06970621168613433,0.1634673658013344,0.0,0.09187726348638535,0.32699137449264526,0.08138127863407135,0.24920317828655242,0.0991276541352272,0.32687133193016055,0.10632487326860428,0.38691540479660036,0.03684527784585953,0.3569468557834625,0.017057193219661714,0.2542459523677826,0.008420506417751312,0.18757280170917512,0.0,0.11476739764213562
33,0.13689310252666473,0.6151195606589317,0.20885468497872353,0.564870436489582,0.2478831948339939,0.4489236840605736,0.229612308293581,0.3559873101115227,0.17089491352438926,0.31102757781744006,0.22999566689133644,0.30256730526685716,0.2584409289062023,0.17586394608020783,0.2777454476058483,0.09093027293682099,0.28236059442162514,0.021082052290439607,0.16894894763827323,0.2938477471470833,0.1689500816166401,0.19507390052080154,0.1816205732524395,0.254943513572216,0.19049948081374168,0.3193572190403938,0.10879550948739052,0.3007637783885002,0.09734057188034058,0.17331462651491164,0.1005228853225708,0.08079903692007065,0.09947623729705811,0.0,0.052674239426851274,0.3312508907914162,0.02685380935668945,0.2283012729883194,0.013831702172756194,0.16175026446580887,0.0,0.09656136840581894
34,0.16626031711697578,0.6367798855900765,0.23336118936538697,0.5860978022217751,0.2848799005150795,0.4924214407801628,0.2967406743764877,0.4079205301403999,0.25127340853214264,0.3632807919383049,0.24879593878984452,0.33615330666303633,0.27263464868068693,0.2589487373828888,0.27260138511657717,0.28139371424913406,0.26035447537899015,0.3244504895806313,0.19025217831134797,0.3076923015713692,0.18912336796522142,0.16445365965366363,0.18025800913572312,0.07929757624864578,0.16808307111263276,0.0,0.13641677141189576,0.3177870574593544,0.1176599583029747,0.1863270255923271,0.10441336080431939,0.10596976697444915,0.09336522474884987,0.03350588828325272,0.08505751147866249,0.3601586750149727,0.04802439004182815,0.2654936107993126,0.02146894633769989,0.20092658460140228,0.0,0.13843293935060502
35,0.0750049115717411,0.5157130807638168,0.1521790350973606,0.3410179388523102,0.15804754689335823,0.19382341980934142,0.15388150736689568,0.09185414344072342,0.15315135970711707,0.0,0.031502985060215,0.11370788514614105,0.13970607921481132,0.06642350256443023,0.15975580081343652,0.14719383358955385,0.14434557005763055,0.1787990164756775,0.004153390079736709,0.1657709890604019,0.14330720886588097,0.14197537660598755,0.1576657547056675,0.22683877050876616,0.1347409577667713,0.2538479900360107,0.0,0.23300933241844177,0.1424367205798626,0.22551955103874208,0.14946791425347328,0.2963017028570175,0.11866074874997139,0.31679615020751956,0.013338066041469573,0.3031220906972885,0.129173976033926,0.30173736333847045,0.1377312071621418,0.3503842669725418,0.10877221331000328,0.3633767503499985
36,0.16677979096770287,0.6897011211514473,0.26524361833930016,0.6166886022686958,0.33239676132798196,0.5017651978135109,0.37356157884001734,0.39964564234018324,0.41284108445048334,0.3226282849907875,0.24385146901011467,0.324840889275074,0.2545850150287151,0.18482871145009994,0.25469859018921853,0.10061836987733841,0.25198478177189826,0.026751862764358522,0.17894584834575653,0.3188860723376274,0.18015120804309845,0.17123650521039963,0.17972524866461753,0.07809444844722747,0.1778595720231533,0.0,0.11849186077713966,0.3451218256354332,0.10846220239996911,0.2067547097802162,0.11090810000896453,0.12244890213012695,0.11511866554617882,0.04856816411018371,0.060891659259796144,0.3961964854598045,0.030289968848228453,0.2928079488873482,0.012112900465726852,0.2206805405020714,0.0,0.1488911834359169
37,0.059314348250627515,0.5529760670661926,0.15218787178397178,0.534032956957817,0.23249918028712271,0.44991849720478055,0.28921845033764837,0.3787813168764114,0.34136437729001046,0.3420118451118469,0.17323451474308968,0.27867656588554385,0.19838019832968712,0.1558334493637085,0.21208040937781333,0.07152574270963669,0.2212322036921978,0.0,0.11155500516295433,0.27839525163173673,0.11637561336159706,0.2040790754556656,0.1239359201490879,0.3063381016254425,0.12890724405646325,0.3923825657367706,0.05616418853402138,0.2877914863824844,0.0541637758910656,0.23187796533107757,0.07301654323935508,0.3319197607040405,0.08776645004749298,0.4036964601278305,0.004210194051265717,0.2983141106367111,0.0006032350659370422,0.1905611711740494,0.00042949289083480833,0.12811096966266633,0.0035982218384742735,0.05657142341136932
38,0.06402855932712555,0.701432326734066,0.14826893746852876,0.6790283021330833,0.1892698273062706,0.6114851185679435,0.1448316141963005,0.5562612214684486,0.07686057597398759,0.5206911250948906,0.1952139177918434,0.3903084746003151,0.2490346238017082,0.25611887246370313,0.27910610407590863,0.1785843214392662,0.29982118636369703,0.10027716189622879,0.12563164442777633,0.3635427221655846,0.132984559237957,0.20527903437614442,0.13387253433465957,0.09653595715761185,0.13042308181524276,0.0,0.06404268175363541,0.3829756072163582,0.05114141345024109,0.2878671905398369,0.05607863277196884,0.40094819575548174,0.06009871959686279,0.4808958956599236,0.004886342287063599,0.43519451946020127,0.0,0.3663168939948082,0.011862120032310486,0.44006748527288436,0.023819743692874908,0.5042437162995338
39,0.11239951193332672,0.6365013492107391,0.2046405565738678,0.5787235969305038,0.2649418658018112,0.4677117145061493,0.3000528180599213,0.3652386128902435,0.3370330411195755,0.2909708094596863,0.20051472157239913,0.30414018511772156,0.22482314676046372,0.17945223361253737,0.23264875620603562,0.10491062998771668,0.23530466556549073,0.040204332768917085,0.14032060861587525,0.29145259737968443,0.1487373524904251,0.1559271675348282,0.1535673239827156,0.07023986250162124,0.1557348322868347,0.0,0.08439465641975402,0.30891390800476076,0.08145136505365372,0.18092152535915373,0.08837720453739166,0.10460400879383087,0.09655320018529892,0.03800724864006042,0.029607784897089005,0.3501987570524216,0.013222250789403915,0.2492284882068634,0.0039620563387870785,0.1802317276597023,0.0,0.11198642253875732
4,0.0424679596722126,0.5397698360681534,0.12310946077108383,0.48284025251865387,0.17715629130601884,0.37031792938709257,0.2057567483186722,0.2627875220775604,0.1924155730009079,0.17668611526489258,0.14476435393095016,0.2462740558385849,0.17462184071540832,0.13409380555152894,0.189171901345253,0.06362452864646911,0.19522722959518432,0.0,0.1009749099612236,0.23626234114170075,0.11052870482206345,0.11076145350933075,0.14115541473031043,0.13357909858226777,0.15485490888357162,0.18477649629116058,0.053101221472024916,0.24397262334823608,0.06176114127039909,0.11617155462503433,0.10386069402098656,0.15282760560512543,0.12233333498239517,0.22152077794075012,0.0,0.26516637921333314,0.020996231585741043,0.16982141733169556,0.05742890179157257,0.18423923313617707,0.07974438413977623,0.23257355272769928
40,0.06605834990739823,0.628652566075325,0.14422140628099442,0.590207507610321,0.2054460707306862,0.5084570199251175,0.19629837512969972,0.43088235199451447,0.14471380889415741,0.391197252869606,0.1919593957066536,0.30808936297893524,0.21566911816596984,0.16768283188343047,0.23411187201738357,0.07184721559286117,0.2391382050514221,0.0,0.12277394592761993,0.3048212707042694,0.13153101444244386,0.23943172931671142,0.12374973803758621,0.36963850557804107,0.11876357048749923,0.43160490214824676,0.06514079213142394,0.31371303856372834,0.06453413605690002,0.24849531710147857,0.0803517073392868,0.3600611060857773,0.08396952390670777,0.42561093509197234,0.008415138721466065,0.32905879318714143,0.0,0.20979819059371949,0.004616797566413879,0.14917967736721038,0.009110453128814698,0.07428789645433426
41,0.0,0.4093650311231613,0.02789000228047371,0.283837583065033,0.08717095255851745,0.16738423824310303,0.1329217655956745,0.07994561463594436,0.1305520172417164,0.0,0.16612646460533143,0.17544161140918732,0.23953142613172532,0.24455351054668426,0.20360664635896683,0.27322787761688233,0.16892781093716622,0.2610790324211121,0.17476641833782197,0.2557144677639008,0.2411419540643692,0.31576608419418334,0.20472678661346436,0.33788875102996824,0.17189762502908706,0.32656594276428225,0.1755911898612976,0.3431944966316223,0.23606111317873002,0.3833798378705978,0.20346703201532365,0.4006191557645798,0.16987977534532547,0.3902187716960907,0.17499341130256651,0.42962279736995695,0.2607627612352371,0.421012636423111,0.30623672366142274,0.4259867864847183,0.343798850774765,0.4244039440155029
42,0.0,0.3820893442630768,0.03567785546183586,0.25423854470252993,0.09883928388357162,0.15462145775556566,0.15190353348851204,0.07786429077386856,0.1636274264752865,0.0,0.20035830453038217,0.19150340497493745,0.2495656456053257,0.2639177572727203,0.21788733914494515,0.2900117367506027,0.18375938013195992,0.27905591189861295,0.20652530029416083,0.2784783750772476,0.25228854492306707,0.3422248786687851,0.21612884119153022,0.3576009804010391,0.17803734466433524,0.3462287837266922,0.19821903213858605,0.3683189588785172,0.24059614285826683,0.41615543365478513,0.20651989296078682,0.42495187520980837,0.16839816585183143,0.4130147522687912,0.1814016430079937,0.45134991824626924,0.21684824094176292,0.48128616690635684,0.18289847865700723,0.48010750651359557,0.15032827660441397,0.4653634291887283
